,date,user,region,tweet,location,location_2,map_url,lat,long,magnitude
13,2022-09-15 23:17:01+00:00,earthquakeBot," occurred 88.23mi NE of Thang, India. ","A 5.0 magnitude earthquake occurred 88.23mi NE of Thang, India. Details: https://t.co/7a2mY00sMD Map: https://t.co/gHUA5Otodx","Kargilik County, Kashgar Prefecture, Xinjiang, China",8J7VWQV5+84,"https://www.google.com/maps/place/35%C2%B056'35.9%22N+77%C2%B045'28.1%22E/@35.9433,77.7578,313521m/data=!3m1!1e3!4m5!3m4!1s0x0:0x3cdc8dd60aed6a3e!8m2!3d35.9433!4d77.7578?hl=e",35.9433, 77.7578,5.0
14,2022-09-15 14:15:01+00:00,earthquakeBot," occurred 151.61mi W of Adak, Alaska. ","A 5.1 magnitude earthquake occurred 151.61mi W of Adak, Alaska. Details: https://t.co/12USvedPL1 Map: https://t.co/pgi3W6EhZ8",Bering Sea,9V4X4R6G+2Q,"https://www.google.com/maps/place/52%C2%B006'36.0%22N+179%C2%B049'37.2%22E/@52.11,179.827,237832m/data=!3m1!1e3!4m5!3m4!1s0x0:0x4428b6eb9fe73f89!8m2!3d52.11!4d179.827?hl=e",52.11, 179.827,5.1
15,2022-09-15 02:51:01+00:00,earthquakeBot, occurred in Santa Cruz Islands. ,A 5.1 magnitude earthquake occurred in Santa Cruz Islands. Details: https://t.co/NOFTX30z0v Map: https://t.co/58oGkTjYTh,Coral Sea,5VV8FH54+93,"https://www.google.com/maps/place/12%C2%B032'29.8%22S+166%C2%B033'18.7%22E/@-12.5416,166.5552,378015m/data=!3m1!1e3!4m5!3m4!1s0x0:0x4c3cf5be70aec049!8m2!3d-12.5416!4d166.5552?hl=e",-12.5416, 166.5552,5.1
20,2022-09-14 11:12:01+00:00,earthquakeBot," occurred 126.14mi SSE of Isangel, Vanuatu. ","A 7.0 magnitude earthquake occurred 126.14mi SSE of Isangel, Vanuatu. Details: https://t.co/RpQAjCbwyI Map: https://t.co/egEPvcNKFi",South Pacific Ocean,5VCGR43Q+JJ,"https://www.google.com/maps/place/21%C2%B011'45.6%22S+170%C2%B008'20.4%22E/@-21.196,170.139,361057m/data=!3m1!1e3!4m5!3m4!1s0x0:0x5043b5ab1a9a1d35!8m2!3d-21.196!4d170.139?hl=e",-21.196, 170.139,7.0
21,2022-09-14 08:59:01+00:00,earthquakeBot," occurred 27.34mi WSW of Jiquilillo, Nicaragua. ","A 5.2 magnitude earthquake occurred 27.34mi WSW of Jiquilillo, Nicaragua. Details: https://t.co/2wRLXXtTc5 Map: https://t.co/eD7uVANDwU",North Pacific Ocean,764JG5XQ+X2,"https://www.google.com/maps/place/12%C2%B033'00.0%22N+87%C2%B048'44.6%22W/@12.55,-87.8124,378003m/data=!3m1!1e3!4m5!3m4!1s0x0:0xba119681cdd226c7!8m2!3d12.55!4d-87.8124?hl=e",12.55, -87.8124,5.2
23,2022-09-14 05:18:02+00:00,earthquakeBot, occurred in Samoa Islands region. ,A 6.0 magnitude earthquake occurred in Samoa Islands region. Details: https://t.co/k6XkCHwLZp Map: https://t.co/Urjc0Rs6nm,South Pacific Ocean,52MH36PC+2R,"https://www.google.com/maps/place/16%C2%B054'54.0%22S+168%C2%B046'40.8%22W/@-16.915,-168.778,370502m/data=!3m1!1e3!4m5!3m4!1s0x0:0x93dce0ccc4233aab!8m2!3d-16.915!4d-168.778?hl=e",-16.915, -168.778,6.0
25,2022-09-14 04:26:02+00:00,earthquakeBot," occurred 114.33mi SW of Merizo Village, Guam. ","A 5.5 magnitude earthquake occurred 114.33mi SW of Merizo Village, Guam. Details: https://t.co/1xxhb7clTe Map: https://t.co/l7VlYX2yaf",North Pacific Ocean,7R452G7W+QX,"https://www.google.com/maps/place/12%C2%B000'51.8%22N+143%C2%B032'50.6%22E/@12.0144,143.5474,378773m/data=!3m1!1e3!4m5!3m4!1s0x0:0xa8a1cc9bc6a65d10!8m2!3d12.0144!4d143.5474?hl=e",12.0144, 143.5474,5.5
28,2022-09-13 21:21:02+00:00,earthquakeBot, occurred in South Sandwich Islands region. ,A 5.1 magnitude earthquake occurred in South Sandwich Islands region. Details: https://t.co/NMUkaV0jJO Map: https://t.co/j0Hi4Uywx8,South Atlantic Ocean,39MPFF6M+RH,"https://www.google.com/maps/place/56%C2%B032'16.4%22S+25%C2%B030'58.0%22W/@-56.5379,-25.5161,427054m/data=!3m1!1e3!4m5!3m4!1s0x0:0xe8f7f19c0912f12b!8m2!3d-56.5379!4d-25.5161?hl=e",-56.5379, -25.5161,5.1
29,2022-09-13 19:04:02+00:00,earthquakeBot," occurred 68.35mi SE of Burica, Panama. ","A 5.2 magnitude earthquake occurred 68.35mi SE of Burica, Panama. Details: https://t.co/ORuaZnuPDy Map: https://t.co/ICqKaTwndW",North Pacific Ocean,66VV6PF7+V7,"https://www.google.com/maps/place/7%C2%B013'28.9%22N+82%C2%B017'12.5%22W/@7.2247,-82.2868,384181m/data=!3m1!1e3!4m5!3m4!1s0x0:0x2d4b2e29dbfc86a8!8m2!3d7.2247!4d-82.2868?hl=e",7.2247, -82.2868,5.2
30,2022-09-13 18:56:01+00:00,earthquakeBot, occurred in southern Mid-Atlantic Ridge. ,A 5.1 magnitude earthquake occurred in southern Mid-Atlantic Ridge. Details: https://t.co/jT7GUeVO0B Map: https://t.co/bHbdc0Ki2V,South Atlantic Ocean,5CFCH7FF+HW,"https://www.google.com/maps/place/20%C2%B025'33.6%22S+11%C2%B043'30.7%22W/@-20.426,-11.7252,362906m/data=!3m1!1e3!4m5!3m4!1s0x0:0x243459ffa69ca762!8m2!3d-20.426!4d-11.7252?hl=e",-20.426, -11.7252,5.1
31,2022-09-13 09:25:01+00:00,earthquakeBot, occurred in south of the Fiji Islands. ,A 5.0 magnitude earthquake occurred in south of the Fiji Islands. Details: https://t.co/3CxyrfokQs Map: https://t.co/VrxB8pssCt,South Pacific Ocean,52933GJ6+JQ,"https://www.google.com/maps/place/22%C2%B055'06.6%22S+178%C2%B029'17.2%22W/@-22.9185,-178.4881,356685m/data=!3m1!1e3!4m5!3m4!1s0x0:0x2c29d8dcdef2ddba!8m2!3d-22.9185!4d-178.4881?hl=e",-22.9185, -178.4881,5.0
32,2022-09-13 03:58:01+00:00,earthquakeBot, occurred in east of the South Sandwich Islands. ,A 5.0 magnitude earthquake occurred in east of the South Sandwich Islands. Details: https://t.co/L5RdYgCumf Map: https://t.co/cq5tCrjBFA,South Atlantic Ocean,3CH5CWGH+H5,"https://www.google.com/maps/place/58%C2%B034'25.0%22S+16%C2%B004'19.2%22W/@-58.5736,-16.072,403832m/data=!3m1!1e3!4m5!3m4!1s0x0:0x8dff891997098b83!8m2!3d-58.5736!4d-16.072?hl=e",-58.5736, -16.072,5.0
33,2022-09-12 15:20:02+00:00,earthquakeBot," occurred 29.83mi E of Kainantu, Papua New Guinea. ","A 5.2 magnitude earthquake occurred 29.83mi E of Kainantu, Papua New Guinea. Details: https://t.co/w78I37PlZO Map: https://t.co/nABZcMRcTX","Morobe Province, Papua New Guinea","P8C3+695 Kaiapit, Papua New Guinea","https://www.google.com/maps/place/6%C2%B016'46.2%22S+146%C2%B018'12.6%22E/@-6.2795,146.3035,384932m/data=!3m1!1e3!4m5!3m4!1s0x0:0xb15f6839a06624a8!8m2!3d-6.2795!4d146.3035?hl=e",-6.2795, 146.3035,5.2
34,2022-09-12 08:35:02+00:00,earthquakeBot," occurred 96.31mi E of Pondaguitan, Philippines. ","A 5.6 magnitude earthquake occurred 96.31mi E of Pondaguitan, Philippines. Details: https://t.co/hHyH7RFQA1 Map: https://t.co/wBOliRqIg3",Philippine Sea,6QR95HGC+JG,"https://www.google.com/maps/place/6%C2%B010'35.8%22N+127%C2%B034'16.7%22E/@6.1766,127.5713,385007m/data=!3m1!1e3!4m5!3m4!1s0x0:0x8768a8471fb7d1b4!8m2!3d6.1766!4d127.5713?hl=e",6.1766, 127.5713,5.6
35,2022-09-12 05:15:01+00:00,earthquakeBot," occurred in Hokkaido, Japan region. ","A 5.0 magnitude earthquake occurred in Hokkaido, Japan region. Details: https://t.co/ApD6QDmsA4 Map: https://t.co/mQI2rXbySr",North Pacific Ocean,8RH7X2H4+86,"https://www.google.com/maps/place/41%C2%B058'41.9%22N+145%C2%B000'20.2%22E/@41.9783,145.0056,287885m/data=!3m1!1e3!4m5!3m4!1s0x0:0x4df015cd40528d9d!8m2!3d41.9783!4d145.0056?hl=e",41.9783, 145.0056,5.0
36,2022-09-11 21:41:02+00:00,earthquakeBot," occurred 28.58mi NNW of Shimokizukuri, Japan. ","A 5.0 magnitude earthquake occurred 28.58mi NNW of Shimokizukuri, Japan. Details: https://t.co/eqlfEWK5Du Map: https://t.co/zyHLFaFR6n",Japan,"642X+P69 Nakadomari, Aomori, Japan","https://www.google.com/maps/place/41%C2%B012'06.5%22N+140%C2%B008'53.2%22E/@41.2018,140.1481,291369m/data=!3m1!1e3!4m5!3m4!1s0x0:0xc6a119a489831339!8m2!3d41.2018!4d140.1481?hl=e",41.2018, 140.1481,5.0
37,2022-09-11 09:28:02+00:00,earthquakeBot, occurred in Fiji region. ,A 5.5 magnitude earthquake occurred in Fiji region. Details: https://t.co/uC4iFP5hk0 Map: https://t.co/RR2y2P31bA,South Pacific Ocean,52F323F4+X5,"https://www.google.com/maps/place/20%C2%B058'30.4%22S+178%C2%B056'40.2%22W/@-20.9751,-178.9445,361594m/data=!3m1!1e3!4m5!3m4!1s0x0:0x63318fb49e851d9e!8m2!3d-20.9751!4d-178.9445?hl=e",-20.9751, -178.9445,5.5
40,2022-09-11 04:35:01+00:00,earthquakeBot," occurred in south of Java, Indonesia. ","A 5.4 magnitude earthquake occurred in south of Java, Indonesia. Details: https://t.co/Bbe6NfjwZm Map: https://t.co/vJxwNtNYho",Indian Ocean,5PWGWVF3+JC,"https://www.google.com/maps/place/11%C2%B004'33.2%22S+110%C2%B051'13.0%22E/@-11.0759,110.8536,380042m/data=!3m1!1e3!4m5!3m4!1s0x0:0x295a2ff4e5af7e6d!8m2!3d-11.0759!4d110.8536?hl=e",-11.0759, 110.8536,5.4
45,2022-09-11 01:03:01+00:00,earthquakeBot," occurred 33.55mi NNE of Kainantu, Papua New Guinea. ","A 5.0 magnitude earthquake occurred 33.55mi NNE of Kainantu, Papua New Guinea. Details: https://t.co/zyMuMwF5S7 Map: https://t.co/uZYLtVUjhh","Madang Province, Papua New Guinea","52P5+H29 Ongobu, Papua New Guinea","https://www.google.com/maps/place/5%C2%B048'49.0%22S+146%C2%B000'27.4%22E/@-5.8136,146.0076,385264m/data=!3m1!1e3!4m5!3m4!1s0x0:0x356500f5217051b8!8m2!3d-5.8136!4d146.0076?hl=e",-5.8136, 146.0076,5.0
