,date,user,region,tweet,location,location_2,map_url,lat,long,magnitude
35,2022-10-25 00:33:01+00:00,earthquakeBot, occurred in South Sandwich Islands region. ,A 6.3 magnitude earthquake occurred in South Sandwich Islands region. Details: https://t.co/8PIxXqpK3U Map: https://t.co/3kzDJsMeKR,South Atlantic Ocean,39HM7RJW+HP,"https://www.google.com/maps/place/58%C2%B043'07.0%22S+26%C2%B009'11.5%22W/@-58.7186,-26.1532,402158m/data=!3m1!1e3!4m5!3m4!1s0x0:0xc0a6b2f89f2c87ef!8m2!3d-58.7186!4d-26.1532?hl=e",-58.7186, -26.1532,6.3
36,2022-10-24 17:16:01+00:00,earthquakeBot," occurred in Pagan region, Northern Mariana Islands. ","A 5.3 magnitude earthquake occurred in Pagan region, Northern Mariana Islands. Details: https://t.co/vuqWGuciyG Map: https://t.co/yqslSG4fhh",North Pacific Ocean,7RC8PCX7+FG,"https://www.google.com/maps/place/18%C2%B044'55.3%22N+146%C2%B024'49.7%22E/@18.7487,146.4138,366707m/data=!3m1!1e3!4m5!3m4!1s0x0:0xbc413c40d9e740fa!8m2!3d18.7487!4d146.4138?hl=e",18.7487, 146.4138,5.3
37,2022-10-24 15:39:01+00:00,earthquakeBot," occurred 34.8mi W of Kirakira, Solomon Islands. ","A 5.1 magnitude earthquake occurred 34.8mi W of Kirakira, Solomon Islands. Details: https://t.co/EpeAj7fjJ1 Map: https://t.co/GC2ItxlgdO",Solomon Sea,"GCW2+6VW Te Te Re, Solomon Islands","https://www.google.com/maps/place/10%C2%B027'15.8%22S+161%C2%B024'07.9%22E/@-10.4544,161.4022,380827m/data=!3m1!1e3!4m5!3m4!1s0x0:0x14b9d287d1ce10e7!8m2!3d-10.4544!4d161.4022?hl=e",-10.4544, 161.4022,5.1
38,2022-10-24 15:29:02+00:00,earthquakeBot," occurred 10.56mi ENE of Guiuan, Philippines. ","A 5.4 magnitude earthquake occurred 10.56mi ENE of Guiuan, Philippines. Details: https://t.co/fwX0hWi76Q Map: https://t.co/TVTzUQzsA9",Philippine Sea,"3VV9+6P3 Guiuan, Eastern Samar, Philippines","https://www.google.com/maps/place/11%C2%B005'34.8%22N+125%C2%B052'09.5%22E/@11.093,125.8693,380020m/data=!3m1!1e3!4m5!3m4!1s0x0:0xa4ac298ac1e85bf0!8m2!3d11.093!4d125.8693?hl=e",11.093, 125.8693,5.4
39,2022-10-24 08:07:01+00:00,earthquakeBot," occurred 54.68mi NE of Hihifo, Tonga. ","A 5.9 magnitude earthquake occurred 54.68mi NE of Hihifo, Tonga. Details: https://t.co/0XPZ0FA5E6 Map: https://t.co/KFR6SD5BYK",South Pacific Ocean,52P8GVC8+RC,"https://www.google.com/maps/place/15%C2%B028'40.8%22S+173%C2%B008'02.4%22W/@-15.478,-173.134,373211m/data=!3m1!1e3!4m5!3m4!1s0x0:0x67ae4c6bce5319a1!8m2!3d-15.478!4d-173.134?hl=e",-15.478, -173.134,5.9
40,2022-10-24 05:26:01+00:00,earthquakeBot," occurred 34.8mi SE of Pajarillo, Peru. ","A 5.0 magnitude earthquake occurred 34.8mi SE of Pajarillo, Peru. Details: https://t.co/rlupuMf16i Map: https://t.co/9lfppPdPXZ","Alto Biavo, 22490, Peru",6745GP8G+RX,"https://www.google.com/maps/place/7%C2%B028'58.4%22S+76%C2%B016'21.0%22W/@-7.4829,-76.2725,383957m/data=!3m1!1e3!4m5!3m4!1s0x0:0x16bc05971e138e7!8m2!3d-7.4829!4d-76.2725?hl=e",-7.4829, -76.2725,5.0
41,2022-10-24 02:31:02+00:00,earthquakeBot," occurred 2.49mi W of Bato, Philippines. ","A 5.3 magnitude earthquake occurred 2.49mi W of Bato, Philippines. Details: https://t.co/g1mvFR4xoi Map: https://t.co/FtaAkIUCHj","Kilate, Toril, Davao City, Davao del Sur, Philippines","2CWP+HQR Davao City, Davao del Sur, Philippines","https://www.google.com/maps/place/7%C2%B002'47.4%22N+125%C2%B026'12.8%22E/@7.0465,125.4369,384330m/data=!3m1!1e3!4m5!3m4!1s0x0:0x44f18fc8e15c91b0!8m2!3d7.0465!4d125.4369?hl=e",7.0465, 125.4369,5.3
42,2022-10-23 15:29:01+00:00,earthquakeBot," occurred 55.92mi WNW of Zangguy, China. ","A 5.0 magnitude earthquake occurred 55.92mi WNW of Zangguy, China. Details: https://t.co/uhGd6UCaPW Map: https://t.co/R3z32cfeDJ","Pishan County, Hotan Prefecture, Xinjiang, China",8J9VHRXF+GG,"https://www.google.com/maps/place/37%C2%B035'55.7%22N+77%C2%B049'25.7%22E/@37.5988,77.8238,306823m/data=!3m1!1e3!4m5!3m4!1s0x0:0x414a59a22a328634!8m2!3d37.5988!4d77.8238?hl=e",37.5988, 77.8238,5.0
43,2022-10-23 02:34:01+00:00,earthquakeBot," occurred 80.78mi NNE of Tobelo, Indonesia. ","A 5.1 magnitude earthquake occurred 80.78mi NNE of Tobelo, Indonesia. Details: https://t.co/hOMVE2yd7V Map: https://t.co/jlegKtTUPP",Philippine Sea,"QH6F+74F Cendana, Morotai Island Regency, North Maluku, Indonesia","https://www.google.com/maps/place/2%C2%B045'38.5%22N+128%C2%B034'22.1%22E/@2.7607,128.5728,386806m/data=!3m1!1e3!4m5!3m4!1s0x0:0xfb50e549d09d7063!8m2!3d2.7607!4d128.5728?hl=e",2.7607, 128.5728,5.1
44,2022-10-23 02:23:02+00:00,earthquakeBot," occurred 35.42mi NNE of Calama, Chile. ","A 5.1 magnitude earthquake occurred 35.42mi NNE of Calama, Chile. Details: https://t.co/Th1oyyAE72 Map: https://t.co/oUv4aVVA6b","Calama, Antofagasta, Chile","27P2+WHC Conchi Viejo, Calama, Chile","https://www.google.com/maps/place/21%C2%B057'45.7%22S+68%C2%B044'55.0%22W/@-21.9627,-68.7486,359151m/data=!3m1!1e3!4m5!3m4!1s0x0:0xa27c9c195b3ecd6f!8m2!3d-21.9627!4d-68.7486?hl=e",-21.9627, -68.7486,5.1
45,2022-10-23 00:12:01+00:00,earthquakeBot," occurred in eastern New Guinea region, Papua New Guinea. ","A 5.1 magnitude earthquake occurred in eastern New Guinea region, Papua New Guinea. Details: https://t.co/Yfd4RBpkNs Map: https://t.co/xbnSAgCeA5","Vitiaz Strait, Papua New Guinea","6237+C2Q Malasanga, Papua New Guinea","https://www.google.com/maps/place/5%C2%B047'47.0%22S+147%C2%B000'45.4%22E/@-5.7964,147.0126,385275m/data=!3m1!1e3!4m5!3m4!1s0x0:0xf6cfe3ae9d3323!8m2!3d-5.7964!4d147.0126?hl=e",-5.7964, 147.0126,5.1
